Generation,Treatment,Sex,SampleNo,Sugar.Weight,Glucose,Trehalose,Glycogen,Fat.Weight,TAG,Fit.Weight,Fitness
F5,LSD,female,7,3.62,14.10998118,20.89128697,21.92427559,3.77,81.39347821,1.04,47
F5,LSD,female,8,3.78,9.451211496,16.36015982,26.88615107,3.76,60.20250886,1.17,129
F5,LSD,female,9,3.31,10.79344319,11.97989528,9.610724303,3.71,89.56208753,1.26,190
F5,LSD,female,10,3.39,15.99344351,5.224383029,35.05258008,3.97,98.42577526,1.22,164
F5,LSD,female,11,3.78,11.37734134,17.58528971,20.17149045,3.9,91.87674726,1.03,18
F5,LSD,female,12,3.63,10.76853731,16.97524025,16.6329376,3.46,79.92364058,1.16,158
F5,LSD,female,13,3.68,9.787182768,8.069953754,17.15631161,3.97,73.30986702,0.87,19
F5,LSD,female,14,3.43,8.46154205,15.72902965,19.74601054,3.58,107.6950062,0.98,2
F5,LSD,female,15,3.9,10.48917913,19.96130347,27.02652598,3.48,83.1579627,0.95,38
F5,LSD,female,16,3.54,8.435373179,16.02449831,18.4533214,3.87,78.27197175,1.02,72
F5,LSD,female,17,3.63,8.411624368,19.06307302,23.05940175,3.8,83.66071908,1.07,92
F5,LSD,female,18,3.44,6.133868073,15.57780919,12.99558567,3.57,68.04801824,1.43,285
F5,LSD,female,19,3.46,4.414003613,20.55127121,33.24147055,3.68,99.83469028,0.92,3
F5,LSD,female,20,3.34,6.545261506,9.00145127,7.977409919,3.79,123.9886669,1.05,7
F5,LSD,female,21,3.48,11.4413068,23.09394809,20.69370985,3.42,71.15457235,0.88,0
F5,LSD,female,22,3.34,13.58925879,7.222758319,18.66274768,3.61,91.48102638,1.21,76
F5,LSD,female,23,3.66,13.98297561,17.37561892,40.81532116,3.81,80.38947776,1.31,173
F5,LSD,female,24,3.57,10.52631221,19.39994047,43.88900927,3.77,95.87064465,1.03,0
F5,LSD,female,25,3.74,10.98957844,15.37017588,31.63035821,3.68,89.10552172,0.92,3
F5,LSD,female,26,3.43,7.601714587,13.09678555,31.20898167,3.75,85.87275024,1.32,165
F5,LSD,female,27,3.67,8.911746231,13.79811051,26.92185426,3.37,75.4200902,1.16,119
F5,LSD,female,28,3.44,12.5220287,19.00978556,25.58377461,3.77,96.14748197,1.16,110
F5,LSD,female,29,3.49,4.380076634,7.522033276,9.426668993,3.62,102.4338125,1.26,156
F5,LSD,female,30,3.54,7.902939506,21.75965479,34.93700088,3.71,104.2446876,1.31,129
F5,LSD,female,31,3.44,7.658048303,11.01746402,13.79476186,3.69,75.44821217,NA,NA
F5,LSD,female,32,3.55,9.986941133,14.98797591,23.66313321,3.59,81.41599509,NA,NA
F5,LSD,female,33,3.5,14.50484406,15.61376398,42.4743542,3.8,103.6947632,NA,NA
F5,LSD,female,34,3.74,9.544903146,14.05876528,27.96829889,3.59,75.48204953,NA,NA
F5,LSD,female,35,3.71,11.84462889,17.25173881,47.47910793,3.54,91.61544215,NA,NA
F5,LSD,female,36,3.34,6.434612262,12.28596194,21.91989098,3.57,79.1067751,NA,NA
F5,LSD,female,37,3.68,9.905600726,13.77265275,20.46994044,3.74,109.744405,NA,NA
F5,LSD,female,38,3.67,12.88838772,15.87727358,40.82943727,3.75,83.89155961,NA,NA
F5,LSD,female,39,3.62,8.777257355,20.29655322,47.96457942,3.73,112.2596659,NA,NA
F5,LSD,female,40,3.31,11.61737276,21.7408417,33.86066381,3.91,104.5804212,NA,NA
F5,LSD,female,41,3.54,9.97058403,17.23858918,33.53755073,3.92,82.68659616,NA,NA
F5,LSD,female,42,3.49,8.732008512,19.59685972,38.96583522,3.61,86.25777362,NA,NA
F5,LSD,female,43,3.78,11.59365579,20.24185567,40.51564707,3.77,92.95563939,NA,NA
F5,LSD,female,44,3.65,10.71607148,17.84013427,45.47037596,3.86,125.7675192,NA,NA
F5,HSD,male,1,2.55,6.669523818,14.39245894,21.53992044,2.55,34.37618879,NA,NA
F5,HSD,male,2,2.51,7.695559642,16.46833034,22.26164776,2.44,28.18588618,NA,NA
F5,HSD,male,3,2.43,8.336679414,17.7644875,12.38030413,2.29,22.58557749,NA,NA
F5,HSD,male,4,2.33,5.019102682,16.00623467,15.80066077,2.49,33.94491979,NA,NA
F5,HSD,male,5,2.55,4.767870904,11.0809912,14.69324433,2.64,33.26364159,NA,NA
F5,HSD,male,6,2.43,7.899335393,13.98228668,18.85759925,2.61,42.34853968,NA,NA
F5,HSD,male,7,2.47,6.302935833,13.56174857,13.80607697,2.5,31.17742998,NA,NA
F5,HSD,male,8,2.38,7.943585234,12.74048625,12.49209393,2.57,32.27042454,NA,NA
F5,HSD,male,9,2.47,7.193898571,13.04663247,15.40839116,2.58,31.58956765,NA,NA
F5,HSD,male,10,2.51,7.386825982,11.74537269,15.81797719,2.47,31.4945231,NA,NA
F5,HSD,male,11,2.49,8.267429963,13.75294908,20.12989192,2.69,27.82522712,NA,NA
F5,HSD,male,12,2.35,8.317957022,12.77024075,17.24752896,2.36,34.8998654,NA,NA
F5,HSD,male,13,2.54,8.181739754,17.27480913,14.44321906,2.5,30.00234121,NA,NA
F5,HSD,male,14,2.59,9.514590035,13.93016566,22.76615933,2.42,28.81778396,NA,NA
F5,HSD,male,15,2.31,8.616342202,11.45726797,8.77225636,2.42,27.10516958,NA,NA
F5,HSD,male,16,2.44,9.564089253,12.57002092,21.25117161,2.58,28.92001034,NA,NA
F5,HSD,male,17,2.43,7.554208895,13.69826322,14.01846248,2.48,24.70622141,NA,NA
F5,HSD,male,18,2.63,9.765677019,15.64592912,28.34588956,2.33,25.18917702,NA,NA
F5,HSD,male,19,2.37,7.424850456,11.35062351,14.13302271,2.51,33.58057257,NA,NA
F5,HSD,male,20,2.44,8.321173128,12.26637081,13.93009322,2.8,24.36697433,NA,NA
F5,HSD,male,21,2.44,8.122520927,13.40650425,21.73381792,2.46,29.89611089,NA,NA
F5,HSD,male,22,2.47,10.615971,10.73497245,27.06461277,2.38,22.28641769,NA,NA
F5,HSD,male,23,2.54,4.005608863,8.375842289,14.24292417,2.51,38.443736,NA,NA
F5,HSD,male,24,2.46,8.142764025,9.92635523,22.60687035,2.62,30.33506384,NA,NA
F5,HSD,male,25,2.41,6.778705327,9.974172889,15.90295402,2.55,40.22178521,NA,NA
F5,HSD,male,26,2.63,7.045000374,10.67611122,20.43942008,2.62,43.09276047,NA,NA
F5,HSD,male,27,2.43,8.458331029,7.442871392,20.33184391,2.87,40.43254231,NA,NA
F5,HSD,male,28,2.4,7.766575367,13.41375376,25.59470157,2.55,36.71748627,NA,NA
F5,HSD,male,29,2.43,5.671538224,10.45284066,25.92816942,2.61,53.33154963,NA,NA
F5,HSD,male,30,2.21,3.215110358,5.691036549,14.45798045,2.57,48.03017106,NA,NA
F5,HSD,male,31,2.48,7.084616539,11.2819832,21.33358692,2.58,48.21175297,NA,NA
F5,HSD,male,32,2.45,7.722785415,16.10582288,18.83460254,2.44,25.97914225,NA,NA
F5,HSD,male,33,2.58,6.187533468,12.06457048,13.34908366,2.63,58.52898074,NA,NA
F5,HSD,male,34,2.39,7.162746619,10.32608245,16.5498503,2.6,36.87445938,NA,NA
F5,HSD,male,35,2.55,6.714297461,10.61719075,19.87816472,2.43,38.20390786,NA,NA
F5,HSD,male,36,2.53,8.176445381,12.49638907,23.65714516,2.63,27.17319074,NA,NA
F5,HSD,male,37,2.49,8.352529863,10.27651564,23.85454559,2.67,36.45710474,NA,NA
F5,HSD,male,38,2.58,6.606132391,7.51993311,27.1554951,2.54,37.81699727,NA,NA
F5,HSD,male,39,2.53,9.618279524,10.26654675,22.05202251,2.6,32.96084056,NA,NA
F5,HSD,male,40,2.41,7.499168465,11.14146732,19.53237175,2.48,35.60101258,NA,NA
F5,HSD,male,41,2.41,6.71629743,9.762838564,19.21276592,2.71,55.70052997,NA,NA
F5,HSD,male,42,2.43,7.874399552,11.49877367,24.05463409,2.6,42.37128841,NA,NA
F5,HSD,male,43,2.57,8.750860357,11.77910865,26.7313424,2.59,54.94825728,NA,NA
F5,HSD,male,44,2.57,8.394621016,7.593803244,22.19736403,2.63,29.85537038,NA,NA
F5,HSD,female,1,3.34,7.087985861,9.873200979,13.86098986,3.59,59.32770154,0.89,44
F5,HSD,female,2,3.62,8.696432963,14.85424873,12.71696524,3.74,57.66469987,1.34,156
F5,HSD,female,3,3.29,7.300958834,13.88809939,12.03384501,3.64,54.44900051,0.65,74
F5,HSD,female,4,3.38,5.936313811,23.09096116,22.38938405,3.56,39.29732623,1.28,207
F5,HSD,female,5,3.57,7.586163724,17.89305106,35.21410396,3.7,55.0595213,1.2,70
F5,HSD,female,6,3.31,10.78659001,19.01129849,23.25123735,3.62,53.45611946,1.1,59
F5,HSD,female,7,3.41,8.971589164,12.85011406,16.84161077,3.78,75.57815466,0.95,19
F5,HSD,female,8,3.3,7.109894984,14.84646809,15.85603372,3.77,75.28403588,1.32,122
F5,HSD,female,9,3.6,7.38046989,17.81896177,24.73755538,3.87,71.91359313,0.96,24
F5,HSD,female,10,3.47,8.312060442,13.58867474,19.72797681,3.62,67.73952131,1.37,144
F5,HSD,female,11,3.2,7.889259506,12.37180949,15.33724683,3.64,80.14214929,1.06,134
F5,HSD,female,12,3.16,7.136589225,13.59033475,12.64053646,3.74,52.92863189,1.2,13
F5,HSD,female,13,3.53,6.688937805,8.229313079,10.5352684,3.91,64.59592869,1.24,209
F5,HSD,female,14,3.16,8.465584996,12.13425043,14.71699429,3.65,45.10750085,1.04,65
F5,HSD,female,15,3.39,9.53795319,12.63422132,12.21004251,3.53,40.57821701,0.92,7
F5,HSD,female,16,3.47,8.005907687,12.01655591,18.22575598,3.48,43.86423916,1.19,92
F5,HSD,female,17,3.65,9.476587152,16.46630932,17.68668,3.39,71.04865298,1.07,58
F5,HSD,female,18,3.44,6.29782297,5.374189734,5.874145301,3.66,79.12202546,0.96,0
F5,HSD,female,19,3.44,13.04761594,6.477193713,14.84256821,3.53,83.0246692,1.23,152
F5,HSD,female,20,3.42,7.984135358,14.54534829,12.72030886,3.5,70.23059586,1.18,161
F5,HSD,female,21,3.72,8.014395759,17.96823055,24.65977629,3.4,54.55992573,1.19,89
F5,HSD,female,22,3.75,8.521456177,14.46604765,19.58834857,3.7,70.45870406,1.24,147
F5,HSD,female,23,3.63,8.854168482,16.60144546,24.017375,3.77,90.20387781,1.05,12
F5,HSD,female,24,3.73,11.04035457,11.15679282,18.65073493,3.52,64.08951834,1.2,170
F5,HSD,female,25,3.67,10.75036191,13.34048638,18.95482295,3.58,47.82415598,1.32,131
F5,HSD,female,26,3.64,10.71380078,8.708541849,20.89587272,3.73,68.43913249,1.09,108
F5,HSD,female,27,3.61,10.92324659,14.10696618,31.99963161,3.56,85.6930336,1.08,44
F5,HSD,female,28,3.54,10.0915311,15.57873464,23.71356455,3.75,69.87270366,0.95,29
F5,HSD,female,29,3.85,9.695371189,11.71730645,37.99637982,3.71,56.77002095,0.96,42
F5,HSD,female,30,3.55,8.841087188,11.14189654,22.95499337,3.63,57.8465266,1.02,15
F5,HSD,female,31,3.69,8.797345352,11.68928947,22.67097863,3.97,82.47897001,NA,NA
F5,HSD,female,32,3.53,9.828955803,14.32225487,39.56767411,3.32,34.57141576,NA,NA
F5,HSD,female,33,3.63,6.216971858,9.317907581,19.03238074,3.49,60.1738084,NA,NA
F5,HSD,female,34,3.54,9.03710929,8.284558037,14.29673825,3.71,73.29178585,NA,NA
F5,HSD,female,35,3.43,7.710584476,8.239789532,15.71536737,3.81,88.04870326,NA,NA
F5,HSD,female,36,3.5,10.50221698,11.6109809,22.92704118,3.57,85.7420147,NA,NA
F5,HSD,female,37,3.84,13.74566799,15.63170167,30.5041025,3.52,61.85829044,NA,NA
F5,HSD,female,38,3.42,7.207462614,12.73210505,25.28434583,3.58,76.18979924,NA,NA
F5,HSD,female,39,3.57,10.69535251,12.35408963,19.90337884,3.65,53.39082501,NA,NA
F5,HSD,female,40,3.53,9.821921298,13.7090675,19.19674356,3.81,91.35111447,NA,NA
F5,HSD,female,41,3.4,9.650925156,8.960965217,18.63110866,3.67,77.22866163,NA,NA
F5,HSD,female,42,3.84,10.61150264,9.644655184,33.453993,3.71,56.43853383,NA,NA
F5,HSD,female,43,3.36,9.265307552,15.86814904,21.38995307,3.63,91.41700069,NA,NA
F5,HSD,female,44,3.55,8.254883385,7.734905541,15.18286178,3.82,70.22792666,NA,NA
F5,CD,male,1,2.44,8.379211688,10.88919927,11.76493179,2.54,23.66894621,NA,NA
F5,CD,male,2,2.59,7.832631385,13.01997996,28.16019363,2.54,34.73969338,NA,NA
F5,CD,male,3,2.35,6.99215012,12.81399797,17.31151621,2.62,33.17700939,NA,NA
F5,CD,male,4,2.56,8.296092919,13.40250331,22.00381771,2.32,25.6944138,NA,NA
F5,CD,male,5,2.61,8.007495529,12.81869416,18.49797748,2.42,33.35721467,NA,NA
F5,CD,male,6,2.5,7.049192407,18.36164764,15.52195586,2.62,30.38784369,NA,NA
F5,CD,male,7,2.49,8.113910187,15.12998109,18.50751343,2.7,36.64852952,NA,NA
F5,CD,male,8,2.52,8.931498514,15.21979627,21.77404419,2.51,31.95799855,NA,NA
F5,CD,male,9,2.5,10.22240922,13.66942658,29.89056023,2.57,37.11493141,NA,NA
F5,CD,male,10,2.73,8.110029835,12.78422146,24.58574639,2.59,25.54515115,NA,NA
F5,CD,male,11,2.41,8.353605307,10.88119613,20.1497771,2.51,27.41659551,NA,NA
F5,CD,male,12,2.49,7.633420336,11.51922578,18.28821304,2.5,30.36329846,NA,NA
F5,CD,male,13,2.44,8.261870064,13.81929976,23.33208422,2.43,32.46169252,NA,NA
F5,CD,male,14,2.44,9.421408058,12.96541638,23.06305905,2.65,34.35038837,NA,NA
F5,CD,male,15,2.5,9.812337935,16.13969408,17.04516929,2.62,53.55285945,NA,NA
F5,CD,male,16,2.53,10.20065629,13.23508277,23.51427492,2.5,25.38913102,NA,NA
F5,CD,male,17,2.34,6.896487639,13.28043213,19.09081766,2.51,29.53234249,NA,NA
F5,CD,male,18,2.34,7.643266874,12.99320309,19.82829672,2.46,28.74729281,NA,NA
F5,CD,male,19,2.48,8.129024256,11.6901464,16.93418487,2.64,39.91780404,NA,NA
F5,CD,male,20,2.48,8.213935258,12.66931186,13.74920008,2.79,42.66506149,NA,NA
F5,CD,male,21,2.54,9.04074469,14.49270559,26.44997861,2.53,34.84417857,NA,NA
F5,CD,male,22,2.56,9.141376371,13.33883301,32.82600484,2.6,31.78196467,NA,NA
F5,CD,male,23,2.56,7.909909664,13.94243015,17.96138553,2.63,31.87351631,NA,NA
F5,CD,male,24,2.63,5.889993411,12.59009528,22.52256469,2.51,24.47455057,NA,NA
F5,CD,male,25,2.34,5.494657685,8.608249162,14.17172689,2.62,42.45594154,NA,NA
F5,CD,male,26,2.5,8.581187924,13.88156011,32.61219815,2.61,25.46557622,NA,NA
F5,CD,male,27,2.38,6.768411499,8.65512212,17.54842467,2.57,33.74135439,NA,NA
F5,CD,male,28,2.5,6.203972189,12.07051365,20.00702159,2.62,41.00102358,NA,NA
F5,CD,male,29,2.46,6.640667838,12.02372167,27.21613682,2.45,27.93847074,NA,NA
F5,CD,male,30,2.58,7.584443049,12.38227326,24.00095628,2.62,46.06994442,NA,NA
F5,CD,male,31,2.4,8.874677122,14.0968396,26.99098933,2.54,33.00200334,NA,NA
F5,CD,male,32,2.57,7.462982014,8.140451413,31.40914335,2.57,52.20631368,NA,NA
F5,CD,male,33,2.52,7.045312637,8.460577962,25.17849036,2.68,34.33398861,NA,NA
F5,CD,male,34,2.53,5.632666767,9.918868818,17.94648963,2.69,24.73134972,NA,NA
F5,CD,male,35,2.41,7.108452538,12.50916843,24.34322034,2.64,19.2082066,NA,NA
F5,CD,male,36,2.37,6.808932689,17.26876596,16.31960358,2.58,30.25141828,NA,NA
F5,CD,male,37,2.44,7.727941836,10.69369685,26.8556755,2.57,26.44652277,NA,NA
F5,CD,male,38,2.54,8.732203509,8.46419706,22.18270777,2.7,40.53365452,NA,NA
F5,CD,male,39,2.43,7.290249473,7.460195895,19.53387873,2.56,33.76054133,NA,NA
F5,CD,male,40,2.49,5.702561092,10.69923458,21.13716939,2.35,33.90527371,NA,NA
F5,CD,male,41,2.49,5.105365126,10.07233887,11.94287744,2.61,22.25582497,NA,NA
F5,CD,male,42,2.57,6.466740855,11.81843605,17.83220249,2.69,48.45503248,NA,NA
F5,CD,male,43,2.41,6.519018344,12.0919926,22.96036719,2.55,36.6788753,NA,NA
F5,CD,male,44,2.5,5.638134707,12.53035639,17.94297132,2.5,40.78773491,NA,NA
F5,CD,female,1,3.69,10.27323216,15.73746014,22.46338126,3.78,90.2776374,1.08,5
F5,CD,female,2,3.5,4.251155831,16.26283353,19.53018978,3.68,87.53761419,1.31,84
F5,CD,female,3,3.2,6.48894759,9.482072801,15.57437867,3.29,72.02967907,1.23,169
F5,CD,female,4,3.58,8.366047613,15.30241775,21.82853847,3.59,98.66861747,1.26,176
F5,CD,female,5,3.75,10.31109132,19.61467346,27.38809789,3.74,112.4970047,1.4,145
F5,CD,female,6,3.58,9.167254177,19.33111907,26.48674996,3.36,105.4657087,1.04,30
F5,CD,female,7,3.7,12.96821153,19.6005814,14.13358149,3.26,76.30120842,1.07,14
F5,CD,female,8,3.39,9.401705121,15.70468857,10.4478672,3.67,112.8233307,0.93,1
F5,CD,female,9,3.4,10.29820778,19.6970391,16.54399268,3.69,109.3885811,1.34,129
F5,CD,female,10,3.64,8.559793366,23.82077708,9.782645623,3.56,113.7286131,1.37,115
F5,CD,female,11,3.48,10.73685715,2.878766626,14.54421292,3.35,80.15585545,1.19,71
F5,CD,female,12,3.51,7.463381307,14.13333763,24.36956895,3.58,91.95261664,1.4,86
F5,CD,female,13,3.26,6.447057637,19.20982117,18.43072334,3.75,127.0257882,1.32,142
F5,CD,female,14,3.32,8.125519401,15.39048864,29.22962378,3.67,103.6870774,1,87
F5,CD,female,15,3.61,8.239852753,15.7660651,22.93498256,3.57,91.44980628,1.3,142
F5,CD,female,16,3.39,6.458158659,10.61953657,11.38275429,3.96,116.3153741,1.12,91
F5,CD,female,17,3.54,9.12065107,16.14044624,19.7271753,3.66,103.6336871,1.2,172
F5,CD,female,18,3.79,13.566042,9.509212755,35.11819284,3.63,92.7701874,1.42,68
F5,CD,female,19,3.62,10.00756,21.65389439,23.82085042,3.54,71.05183856,0.96,27
F5,CD,female,20,3.6,8.119056714,7.632348092,8.37648155,3.52,105.1212973,0.85,0
F5,CD,female,21,3.8,9.663016137,19.12724044,31.13788125,3.58,52.89775475,1.22,81
F5,CD,female,22,3.42,8.413416658,15.73269981,20.79377044,3.97,116.2809395,1.26,226
F5,CD,female,23,3.65,11.82073035,16.72989765,29.05738683,3.96,85.55691011,1.14,69
F5,CD,female,24,3.45,5.503515012,6.423035051,13.67836048,3.71,70.99371469,0.92,0
F5,CD,female,25,3.42,5.988686668,10.73122298,17.14599679,3.56,27.23336205,1.17,78
F5,CD,female,26,3.73,11.71674341,18.91249743,43.66076773,3.71,93.9650448,1.24,155
F5,CD,female,27,3.7,10.84479317,19.10872063,52.05636981,3.62,127.5464717,1.18,32
F5,CD,female,28,3.47,9.000468246,12.74637004,34.54058284,3.73,116.3310307,1.04,104
F5,CD,female,29,3.71,15.83639111,23.01142133,50.19566001,3.7,119.871158,1.23,28
F5,CD,female,30,3.49,11.0368494,13.76087768,42.92119836,3.81,114.7085584,1.32,192
F5,CD,female,31,3.63,15.16521763,17.84103941,35.09835211,3.62,127.7516259,NA,NA
F5,CD,female,32,3.54,7.831593369,13.1168252,42.29312466,3.64,120.2432586,NA,NA
F5,CD,female,33,3.5,8.339115238,11.91583858,20.72504328,3.78,141.2030063,NA,NA
F5,CD,female,34,3.77,11.38876737,13.0697784,24.71933587,3.75,109.8427606,NA,NA
F5,CD,female,35,3.59,12.31478041,16.01806455,38.78648233,3.54,96.23171044,NA,NA
F5,CD,female,36,3.33,8.508220963,18.53777985,34.11841799,3.81,140.2073675,NA,NA
F5,CD,female,37,3.39,10.30110855,15.23323085,21.15507423,3.9,137.9909023,NA,NA
F5,CD,female,38,3.29,10.02831671,14.09543413,20.57019433,3.69,136.5509316,NA,NA
F5,CD,female,39,3.54,7.186895032,8.985957115,22.12558897,3.57,133.949526,NA,NA
F5,CD,female,40,3.47,9.835125536,9.729990215,29.23468904,3.9,163.147374,NA,NA
F5,CD,female,41,3.86,10.97467085,14.49913906,27.72288159,3.7,141.4997474,NA,NA
F5,CD,female,42,3.72,10.85271047,14.16363027,38.13212193,3.68,147.7378696,NA,NA
F5,CD,female,43,3.65,11.19199707,17.75765801,36.89763255,3.39,119.3705023,NA,NA
F5,CD,female,44,3.81,10.53504706,14.25202432,26.24823011,3.5,125.7356109,NA,NA
