Generation,Treatment,Sex,SampleNo,Sugar.Weight,Glucose,Trehalose,Glycogen,Fat.Weight,TAG,DAG,Fit.Weight,Fitness
F5,CD,male,24,2.63,5.272770823,12.26302443,25.15514587,2.51,24.47455057,14.55599499,NA,NA
F5,CD,male,25,2.34,4.855472,8.184060117,17.08266933,2.62,42.45594154,15.65699927,NA,NA
F5,CD,male,26,2.5,8.113476142,13.58598841,34.90845821,2.61,25.46557622,12.05887121,NA,NA
F5,CD,male,27,2.38,6.199989915,8.232076318,20.34681052,2.57,33.74135439,13.3151654,NA,NA
F5,CD,male,28,2.5,5.604192867,11.73077008,22.7234542,2.62,41.00102358,12.69456966,NA,NA
F5,CD,male,29,2.46,6.065149384,11.68283683,29.6922656,2.45,27.93847074,16.49818644,NA,NA
F5,CD,male,30,2.58,7.061356552,12.05013358,26.58425773,2.62,46.06994442,11.75496657,NA,NA
F5,CD,male,31,2.4,8.423270295,13.80651862,29.47462302,2.54,33.00200334,14.29059001,NA,NA
F5,CD,male,32,2.57,6.933147681,7.704852667,33.74550524,2.57,52.20631368,21.37108786,NA,NA
F5,CD,male,33,2.52,6.49227445,8.032787181,27.72254069,2.68,34.33398861,12.08409644,NA,NA
F5,CD,male,34,2.53,5.001148254,9.526646106,20.73160664,2.69,24.73134972,13.90989255,NA,NA
F5,CD,male,35,2.41,6.558922123,12.18012376,26.91511299,2.64,19.2082066,10.18189238,NA,NA
F5,CD,male,36,2.37,6.242762283,17.05580903,19.15895013,2.58,30.25141828,14.75565708,NA,NA
F5,CD,male,37,2.44,7.212827493,10.32037238,29.34381965,2.57,26.44652277,46.14534453,NA,NA
F5,CD,male,38,2.54,8.272881481,8.03649455,24.82661751,2.7,40.53365452,14.2172377,NA,NA
F5,CD,male,39,2.43,6.750818889,7.008005551,22.26608278,2.56,33.76054133,12.19661339,NA,NA
F5,CD,male,40,2.49,5.074925597,10.32604518,23.81593041,2.35,33.90527371,15.45215002,NA,NA
F5,CD,male,41,2.49,4.444552077,9.683859334,14.92811486,2.61,22.25582497,18.78802529,NA,NA
F5,CD,male,42,2.57,5.881559791,11.47254425,20.62112907,2.69,48.45503248,17.78065542,NA,NA
F5,CD,male,43,2.41,5.936741585,11.75277291,25.57835495,2.55,36.6788753,14.45893031,NA,NA
F5,CD,male,44,2.5,5.006919968,12.2018285,20.72820561,2.5,40.78773491,17.20115861,NA,NA
F5,CD,female,1,3.69,9.082115865,14.44323141,20.68501552,3.78,90.2776374,20.20044574,1.08,5
F5,CD,female,2,3.5,2.751215104,14.94166258,15.52352919,3.68,87.53761419,14.14058795,1.31,84
F5,CD,female,3,3.2,5.103765415,8.50863317,12.13475949,3.29,72.02967907,12.8239252,1.23,169
F5,CD,female,4,3.58,7.077126978,14.03049889,19.35968619,3.59,98.66861747,20.66812647,1.26,176
F5,CD,female,5,3.75,9.121916516,18.12161328,25.87751375,3.74,112.4970047,24.02798509,1.4,145
F5,CD,female,6,3.58,7.919421058,17.85260014,24.53511778,3.36,105.4657087,18.60852992,1.04,30
F5,CD,female,7,3.7,11.9152993,18.1082439,12.85366727,3.26,76.30120842,11.84122359,1.07,14
F5,CD,female,8,3.39,8.165895127,14.41214043,7.747482789,3.67,112.8233307,16.77748013,0.93,1
F5,CD,female,9,3.4,9.108372278,18.19975505,14.46806395,3.69,109.3885811,19.46467141,1.34,129
F5,CD,female,10,3.64,7.28080841,22.11201928,6.757538799,3.56,113.7286131,15.64692828,1.37,115
F5,CD,female,11,3.48,9.569516491,2.243958081,12.51610571,3.35,80.15585545,15.30497633,1.19,71
F5,CD,female,12,3.51,6.128170092,12.92137159,21.72088503,3.58,91.95261664,18.35495111,1.4,86
F5,CD,female,13,3.26,5.059727259,17.73752265,15.12440132,3.75,127.0257882,17.38553403,1.32,142
F5,CD,female,14,3.32,6.824263986,14.11405332,27.06064549,3.67,103.6870774,17.04404228,1,87
F5,CD,female,15,3.61,6.944460586,14.47036946,20.47984468,3.57,91.44980628,15.13602548,1.3,142
F5,CD,female,16,3.39,5.071397565,9.587765468,7.715710086,3.96,116.3153741,21.96134431,1.12,91
F5,CD,female,17,3.54,7.870428048,14.82555156,17.40983991,3.66,103.6336871,21.09812624,1.2,172
F5,CD,female,18,3.79,12.54378775,8.534381332,35.12983799,3.63,92.7701874,13.20492195,1.42,68
F5,CD,female,19,3.62,8.802819489,20.05625878,22.02108751,3.54,71.05183856,18.71443547,0.96,27
F5,CD,female,20,3.6,6.817469878,6.753766139,5.126663946,3.52,105.1212973,13.91157714,0.85,0
F5,CD,female,21,3.8,8.440606708,17.65917683,29.59777722,3.58,52.89775475,13.43840436,1.22,81
F5,CD,female,22,3.42,7.126925204,14.4387152,18.28772983,3.97,116.2809395,21.23873906,1.26,226
F5,CD,female,23,3.65,11.3385487,15.93966687,26.91016224,3.96,85.55691011,13.43146117,1.14,69
F5,CD,female,24,3.45,4.670376957,6.369008738,9.756632845,3.71,70.99371469,21.87129694,0.92,0
F5,CD,female,25,3.42,5.182502594,10.36946895,13.62438103,3.56,27.23336205,12.96324099,1.17,78
F5,CD,female,26,3.73,11.22878471,17.96636666,43.19854862,3.71,93.9650448,16.24884295,1.24,155
F5,CD,female,27,3.7,10.30839279,18.14857391,52.56287402,3.62,127.5464717,19.96134981,1.18,32
F5,CD,female,28,3.47,8.361605371,12.24067695,33.02603471,3.73,116.3310307,22.53793883,1.04,104
F5,CD,female,29,3.71,15.57730173,21.77251029,50.48746693,3.7,119.871158,19.19056192,1.23,28
F5,CD,female,30,3.49,10.51111881,13.18271975,42.37364432,3.81,114.7085584,19.14887166,1.32,192
F5,CD,female,31,3.63,14.86884083,16.97144136,33.64816197,3.62,127.7516259,21.73318547,NA,NA
F5,CD,female,32,3.54,7.127793,12.58467102,41.67310058,3.64,120.2432586,24.9456856,NA,NA
F5,CD,female,33,3.5,7.663510529,11.46946916,17.61639443,3.78,141.2030063,19.95630184,NA,NA
F5,CD,female,34,3.77,10.88258778,12.5409847,22.07156693,3.75,109.8427606,18.79237071,NA,NA
F5,CD,female,35,3.59,11.86004599,15.27867899,37.76184568,3.54,96.23171044,13.98457633,NA,NA
F5,CD,female,36,3.33,7.842011017,17.61841462,32.55515853,3.81,140.2073675,26.47074145,NA,NA
F5,CD,female,37,3.39,9.734503475,14.54990484,18.09604433,3.9,137.9909023,17.33851953,NA,NA
F5,CD,female,38,3.29,9.446556526,13.49337931,17.44367829,3.69,136.5509316,22.67159221,NA,NA
F5,CD,female,39,3.54,6.447278089,8.74886494,19.17854154,3.57,133.949526,21.18580373,NA,NA
F5,CD,female,40,3.47,9.24263251,9.439752819,27.10792239,3.9,163.147374,26.68778799,NA,NA
F5,CD,female,41,3.86,10.4454859,13.86824817,25.42167562,3.7,141.4997474,24.58728818,NA,NA
F5,CD,female,42,3.72,10.31674994,13.5567043,37.03198216,3.68,147.7378696,16.60836797,NA,NA
F5,CD,female,43,3.65,10.6748858,16.89401577,35.6550517,3.39,119.3705023,25.52576743,NA,NA
F5,CD,female,44,3.81,9.981438558,13.63878449,23.77687205,3.5,125.7356109,25.20073544,NA,NA
